hash_id,dc_name,year,month,last_expected_date,frequency,entity,domain,dataset_name,group,cleansed_table
2027_01_dataContract__kiwa__csrd_esg_env__energy_intensity,dataContract__kiwa__csrd_esg_env__energy_intensity,2027,1,15/02/2027,monthly,kiwa,csrd_esg_env,energy_intensity,Kiwa,cu__energy_intensity
2027_02_dataContract__kiwa__csrd_esg_env__energy_intensity,dataContract__kiwa__csrd_esg_env__energy_intensity,2027,2,15/03/2027,monthly,kiwa,csrd_esg_env,energy_intensity,Kiwa,cu__energy_intensity
2027_03_dataContract__kiwa__csrd_esg_env__energy_intensity,dataContract__kiwa__csrd_esg_env__energy_intensity,2027,3,15/04/2027,monthly,kiwa,csrd_esg_env,energy_intensity,Kiwa,cu__energy_intensity
2027_04_dataContract__kiwa__csrd_esg_env__energy_intensity,dataContract__kiwa__csrd_esg_env__energy_intensity,2027,4,15/05/2027,monthly,kiwa,csrd_esg_env,energy_intensity,Kiwa,cu__energy_intensity
2027_05_dataContract__kiwa__csrd_esg_env__energy_intensity,dataContract__kiwa__csrd_esg_env__energy_intensity,2027,5,15/06/2027,monthly,kiwa,csrd_esg_env,energy_intensity,Kiwa,cu__energy_intensity
2027_06_dataContract__kiwa__csrd_esg_env__energy_intensity,dataContract__kiwa__csrd_esg_env__energy_intensity,2027,6,15/07/2027,monthly,kiwa,csrd_esg_env,energy_intensity,Kiwa,cu__energy_intensity
2027_07_dataContract__kiwa__csrd_esg_env__energy_intensity,dataContract__kiwa__csrd_esg_env__energy_intensity,2027,7,15/08/2027,monthly,kiwa,csrd_esg_env,energy_intensity,Kiwa,cu__energy_intensity
2027_08_dataContract__kiwa__csrd_esg_env__energy_intensity,dataContract__kiwa__csrd_esg_env__energy_intensity,2027,8,15/09/2027,monthly,kiwa,csrd_esg_env,energy_intensity,Kiwa,cu__energy_intensity
2027_09_dataContract__kiwa__csrd_esg_env__energy_intensity,dataContract__kiwa__csrd_esg_env__energy_intensity,2027,9,15/10/2027,monthly,kiwa,csrd_esg_env,energy_intensity,Kiwa,cu__energy_intensity
2027_10_dataContract__kiwa__csrd_esg_env__energy_intensity,dataContract__kiwa__csrd_esg_env__energy_intensity,2027,10,15/11/2027,monthly,kiwa,csrd_esg_env,energy_intensity,Kiwa,cu__energy_intensity
2027_11_dataContract__kiwa__csrd_esg_env__energy_intensity,dataContract__kiwa__csrd_esg_env__energy_intensity,2027,11,15/12/2027,monthly,kiwa,csrd_esg_env,energy_intensity,Kiwa,cu__energy_intensity
2027_12_dataContract__kiwa__csrd_esg_env__energy_intensity,dataContract__kiwa__csrd_esg_env__energy_intensity,2027,12,15/01/2027,monthly,kiwa,csrd_esg_env,energy_intensity,Kiwa,cu__energy_intensity
2027_01_dataContract__kiwa__csrd_esg_env__sc1_ghg_ets,dataContract__kiwa__csrd_esg_env__sc1_ghg_ets,2027,1,15/02/2027,monthly,kiwa,csrd_esg_env,sc1_ghg_ets,Kiwa,cu__sc1_ghg_ets
2027_02_dataContract__kiwa__csrd_esg_env__sc1_ghg_ets,dataContract__kiwa__csrd_esg_env__sc1_ghg_ets,2027,2,15/03/2027,monthly,kiwa,csrd_esg_env,sc1_ghg_ets,Kiwa,cu__sc1_ghg_ets
2027_03_dataContract__kiwa__csrd_esg_env__sc1_ghg_ets,dataContract__kiwa__csrd_esg_env__sc1_ghg_ets,2027,3,15/04/2027,monthly,kiwa,csrd_esg_env,sc1_ghg_ets,Kiwa,cu__sc1_ghg_ets
2027_04_dataContract__kiwa__csrd_esg_env__sc1_ghg_ets,dataContract__kiwa__csrd_esg_env__sc1_ghg_ets,2027,4,15/05/2027,monthly,kiwa,csrd_esg_env,sc1_ghg_ets,Kiwa,cu__sc1_ghg_ets
2027_05_dataContract__kiwa__csrd_esg_env__sc1_ghg_ets,dataContract__kiwa__csrd_esg_env__sc1_ghg_ets,2027,5,15/06/2027,monthly,kiwa,csrd_esg_env,sc1_ghg_ets,Kiwa,cu__sc1_ghg_ets
2027_06_dataContract__kiwa__csrd_esg_env__sc1_ghg_ets,dataContract__kiwa__csrd_esg_env__sc1_ghg_ets,2027,6,15/07/2027,monthly,kiwa,csrd_esg_env,sc1_ghg_ets,Kiwa,cu__sc1_ghg_ets
2027_07_dataContract__kiwa__csrd_esg_env__sc1_ghg_ets,dataContract__kiwa__csrd_esg_env__sc1_ghg_ets,2027,7,15/08/2027,monthly,kiwa,csrd_esg_env,sc1_ghg_ets,Kiwa,cu__sc1_ghg_ets
2027_08_dataContract__kiwa__csrd_esg_env__sc1_ghg_ets,dataContract__kiwa__csrd_esg_env__sc1_ghg_ets,2027,8,15/09/2027,monthly,kiwa,csrd_esg_env,sc1_ghg_ets,Kiwa,cu__sc1_ghg_ets
2027_09_dataContract__kiwa__csrd_esg_env__sc1_ghg_ets,dataContract__kiwa__csrd_esg_env__sc1_ghg_ets,2027,9,15/10/2027,monthly,kiwa,csrd_esg_env,sc1_ghg_ets,Kiwa,cu__sc1_ghg_ets
2027_10_dataContract__kiwa__csrd_esg_env__sc1_ghg_ets,dataContract__kiwa__csrd_esg_env__sc1_ghg_ets,2027,10,15/11/2027,monthly,kiwa,csrd_esg_env,sc1_ghg_ets,Kiwa,cu__sc1_ghg_ets
2027_11_dataContract__kiwa__csrd_esg_env__sc1_ghg_ets,dataContract__kiwa__csrd_esg_env__sc1_ghg_ets,2027,11,15/12/2027,monthly,kiwa,csrd_esg_env,sc1_ghg_ets,Kiwa,cu__sc1_ghg_ets
2027_12_dataContract__kiwa__csrd_esg_env__sc1_ghg_ets,dataContract__kiwa__csrd_esg_env__sc1_ghg_ets,2027,12,15/01/2027,monthly,kiwa,csrd_esg_env,sc1_ghg_ets,Kiwa,cu__sc1_ghg_ets
2027_01_dataContract__kiwa__csrd_esg_env__biogenic_emissions_co2,dataContract__kiwa__csrd_esg_env__biogenic_emissions_co2,2027,1,15/02/2027,monthly,kiwa,csrd_esg_env,biogenic_emissions_co2,Kiwa,cu__biogenic_emissions_co2
2027_02_dataContract__kiwa__csrd_esg_env__biogenic_emissions_co2,dataContract__kiwa__csrd_esg_env__biogenic_emissions_co2,2027,2,15/03/2027,monthly,kiwa,csrd_esg_env,biogenic_emissions_co2,Kiwa,cu__biogenic_emissions_co2
2027_03_dataContract__kiwa__csrd_esg_env__biogenic_emissions_co2,dataContract__kiwa__csrd_esg_env__biogenic_emissions_co2,2027,3,15/04/2027,monthly,kiwa,csrd_esg_env,biogenic_emissions_co2,Kiwa,cu__biogenic_emissions_co2
2027_04_dataContract__kiwa__csrd_esg_env__biogenic_emissions_co2,dataContract__kiwa__csrd_esg_env__biogenic_emissions_co2,2027,4,15/05/2027,monthly,kiwa,csrd_esg_env,biogenic_emissions_co2,Kiwa,cu__biogenic_emissions_co2
2027_05_dataContract__kiwa__csrd_esg_env__biogenic_emissions_co2,dataContract__kiwa__csrd_esg_env__biogenic_emissions_co2,2027,5,15/06/2027,monthly,kiwa,csrd_esg_env,biogenic_emissions_co2,Kiwa,cu__biogenic_emissions_co2
2027_06_dataContract__kiwa__csrd_esg_env__biogenic_emissions_co2,dataContract__kiwa__csrd_esg_env__biogenic_emissions_co2,2027,6,15/07/2027,monthly,kiwa,csrd_esg_env,biogenic_emissions_co2,Kiwa,cu__biogenic_emissions_co2
2027_07_dataContract__kiwa__csrd_esg_env__biogenic_emissions_co2,dataContract__kiwa__csrd_esg_env__biogenic_emissions_co2,2027,7,15/08/2027,monthly,kiwa,csrd_esg_env,biogenic_emissions_co2,Kiwa,cu__biogenic_emissions_co2
2027_08_dataContract__kiwa__csrd_esg_env__biogenic_emissions_co2,dataContract__kiwa__csrd_esg_env__biogenic_emissions_co2,2027,8,15/09/2027,monthly,kiwa,csrd_esg_env,biogenic_emissions_co2,Kiwa,cu__biogenic_emissions_co2
2027_09_dataContract__kiwa__csrd_esg_env__biogenic_emissions_co2,dataContract__kiwa__csrd_esg_env__biogenic_emissions_co2,2027,9,15/10/2027,monthly,kiwa,csrd_esg_env,biogenic_emissions_co2,Kiwa,cu__biogenic_emissions_co2
2027_10_dataContract__kiwa__csrd_esg_env__biogenic_emissions_co2,dataContract__kiwa__csrd_esg_env__biogenic_emissions_co2,2027,10,15/11/2027,monthly,kiwa,csrd_esg_env,biogenic_emissions_co2,Kiwa,cu__biogenic_emissions_co2
2027_11_dataContract__kiwa__csrd_esg_env__biogenic_emissions_co2,dataContract__kiwa__csrd_esg_env__biogenic_emissions_co2,2027,11,15/12/2027,monthly,kiwa,csrd_esg_env,biogenic_emissions_co2,Kiwa,cu__biogenic_emissions_co2
2027_12_dataContract__kiwa__csrd_esg_env__biogenic_emissions_co2,dataContract__kiwa__csrd_esg_env__biogenic_emissions_co2,2027,12,15/01/2027,monthly,kiwa,csrd_esg_env,biogenic_emissions_co2,Kiwa,cu__biogenic_emissions_co2
2027_01_dataContract__kiwa__csrd_esg_env__ghg_reference_targets,dataContract__kiwa__csrd_esg_env__ghg_reference_targets,2027,1,15/02/2027,monthly,kiwa,csrd_esg_env,ghg_reference_targets,Kiwa,cu__ghg_reference_targets
2027_02_dataContract__kiwa__csrd_esg_env__ghg_reference_targets,dataContract__kiwa__csrd_esg_env__ghg_reference_targets,2027,2,15/03/2027,monthly,kiwa,csrd_esg_env,ghg_reference_targets,Kiwa,cu__ghg_reference_targets
2027_03_dataContract__kiwa__csrd_esg_env__ghg_reference_targets,dataContract__kiwa__csrd_esg_env__ghg_reference_targets,2027,3,15/04/2027,monthly,kiwa,csrd_esg_env,ghg_reference_targets,Kiwa,cu__ghg_reference_targets
2027_04_dataContract__kiwa__csrd_esg_env__ghg_reference_targets,dataContract__kiwa__csrd_esg_env__ghg_reference_targets,2027,4,15/05/2027,monthly,kiwa,csrd_esg_env,ghg_reference_targets,Kiwa,cu__ghg_reference_targets
2027_05_dataContract__kiwa__csrd_esg_env__ghg_reference_targets,dataContract__kiwa__csrd_esg_env__ghg_reference_targets,2027,5,15/06/2027,monthly,kiwa,csrd_esg_env,ghg_reference_targets,Kiwa,cu__ghg_reference_targets
2027_06_dataContract__kiwa__csrd_esg_env__ghg_reference_targets,dataContract__kiwa__csrd_esg_env__ghg_reference_targets,2027,6,15/07/2027,monthly,kiwa,csrd_esg_env,ghg_reference_targets,Kiwa,cu__ghg_reference_targets
2027_07_dataContract__kiwa__csrd_esg_env__ghg_reference_targets,dataContract__kiwa__csrd_esg_env__ghg_reference_targets,2027,7,15/08/2027,monthly,kiwa,csrd_esg_env,ghg_reference_targets,Kiwa,cu__ghg_reference_targets
2027_08_dataContract__kiwa__csrd_esg_env__ghg_reference_targets,dataContract__kiwa__csrd_esg_env__ghg_reference_targets,2027,8,15/09/2027,monthly,kiwa,csrd_esg_env,ghg_reference_targets,Kiwa,cu__ghg_reference_targets
2027_09_dataContract__kiwa__csrd_esg_env__ghg_reference_targets,dataContract__kiwa__csrd_esg_env__ghg_reference_targets,2027,9,15/10/2027,monthly,kiwa,csrd_esg_env,ghg_reference_targets,Kiwa,cu__ghg_reference_targets
2027_10_dataContract__kiwa__csrd_esg_env__ghg_reference_targets,dataContract__kiwa__csrd_esg_env__ghg_reference_targets,2027,10,15/11/2027,monthly,kiwa,csrd_esg_env,ghg_reference_targets,Kiwa,cu__ghg_reference_targets
2027_11_dataContract__kiwa__csrd_esg_env__ghg_reference_targets,dataContract__kiwa__csrd_esg_env__ghg_reference_targets,2027,11,15/12/2027,monthly,kiwa,csrd_esg_env,ghg_reference_targets,Kiwa,cu__ghg_reference_targets
2027_12_dataContract__kiwa__csrd_esg_env__ghg_reference_targets,dataContract__kiwa__csrd_esg_env__ghg_reference_targets,2027,12,15/01/2027,monthly,kiwa,csrd_esg_env,ghg_reference_targets,Kiwa,cu__ghg_reference_targets
2027_01_dataContract__kiwa__csrd_esg_env__capex_cog,dataContract__kiwa__csrd_esg_env__capex_cog,2027,1,15/02/2027,monthly,kiwa,csrd_esg_env,capex_cog,Kiwa,cu__capex_cog
2027_02_dataContract__kiwa__csrd_esg_env__capex_cog,dataContract__kiwa__csrd_esg_env__capex_cog,2027,2,15/03/2027,monthly,kiwa,csrd_esg_env,capex_cog,Kiwa,cu__capex_cog
2027_03_dataContract__kiwa__csrd_esg_env__capex_cog,dataContract__kiwa__csrd_esg_env__capex_cog,2027,3,15/04/2027,monthly,kiwa,csrd_esg_env,capex_cog,Kiwa,cu__capex_cog
2027_04_dataContract__kiwa__csrd_esg_env__capex_cog,dataContract__kiwa__csrd_esg_env__capex_cog,2027,4,15/05/2027,monthly,kiwa,csrd_esg_env,capex_cog,Kiwa,cu__capex_cog
2027_05_dataContract__kiwa__csrd_esg_env__capex_cog,dataContract__kiwa__csrd_esg_env__capex_cog,2027,5,15/06/2027,monthly,kiwa,csrd_esg_env,capex_cog,Kiwa,cu__capex_cog
2027_06_dataContract__kiwa__csrd_esg_env__capex_cog,dataContract__kiwa__csrd_esg_env__capex_cog,2027,6,15/07/2027,monthly,kiwa,csrd_esg_env,capex_cog,Kiwa,cu__capex_cog
2027_07_dataContract__kiwa__csrd_esg_env__capex_cog,dataContract__kiwa__csrd_esg_env__capex_cog,2027,7,15/08/2027,monthly,kiwa,csrd_esg_env,capex_cog,Kiwa,cu__capex_cog
2027_08_dataContract__kiwa__csrd_esg_env__capex_cog,dataContract__kiwa__csrd_esg_env__capex_cog,2027,8,15/09/2027,monthly,kiwa,csrd_esg_env,capex_cog,Kiwa,cu__capex_cog
2027_09_dataContract__kiwa__csrd_esg_env__capex_cog,dataContract__kiwa__csrd_esg_env__capex_cog,2027,9,15/10/2027,monthly,kiwa,csrd_esg_env,capex_cog,Kiwa,cu__capex_cog
2027_10_dataContract__kiwa__csrd_esg_env__capex_cog,dataContract__kiwa__csrd_esg_env__capex_cog,2027,10,15/11/2027,monthly,kiwa,csrd_esg_env,capex_cog,Kiwa,cu__capex_cog
2027_11_dataContract__kiwa__csrd_esg_env__capex_cog,dataContract__kiwa__csrd_esg_env__capex_cog,2027,11,15/12/2027,monthly,kiwa,csrd_esg_env,capex_cog,Kiwa,cu__capex_cog
2027_12_dataContract__kiwa__csrd_esg_env__capex_cog,dataContract__kiwa__csrd_esg_env__capex_cog,2027,12,15/01/2027,monthly,kiwa,csrd_esg_env,capex_cog,Kiwa,cu__capex_cog
2027_01_dataContract__kiwa__csrd_esg_env__energy_consumption_subsources,dataContract__kiwa__csrd_esg_env__energy_consumption_subsources,2027,1,15/02/2027,monthly,kiwa,csrd_esg_env,energy_consumption_subsources,Kiwa,cu__energy_consumption_subsources
2027_02_dataContract__kiwa__csrd_esg_env__energy_consumption_subsources,dataContract__kiwa__csrd_esg_env__energy_consumption_subsources,2027,2,15/03/2027,monthly,kiwa,csrd_esg_env,energy_consumption_subsources,Kiwa,cu__energy_consumption_subsources
2027_03_dataContract__kiwa__csrd_esg_env__energy_consumption_subsources,dataContract__kiwa__csrd_esg_env__energy_consumption_subsources,2027,3,15/04/2027,monthly,kiwa,csrd_esg_env,energy_consumption_subsources,Kiwa,cu__energy_consumption_subsources
2027_04_dataContract__kiwa__csrd_esg_env__energy_consumption_subsources,dataContract__kiwa__csrd_esg_env__energy_consumption_subsources,2027,4,15/05/2027,monthly,kiwa,csrd_esg_env,energy_consumption_subsources,Kiwa,cu__energy_consumption_subsources
2027_05_dataContract__kiwa__csrd_esg_env__energy_consumption_subsources,dataContract__kiwa__csrd_esg_env__energy_consumption_subsources,2027,5,15/06/2027,monthly,kiwa,csrd_esg_env,energy_consumption_subsources,Kiwa,cu__energy_consumption_subsources
2027_06_dataContract__kiwa__csrd_esg_env__energy_consumption_subsources,dataContract__kiwa__csrd_esg_env__energy_consumption_subsources,2027,6,15/07/2027,monthly,kiwa,csrd_esg_env,energy_consumption_subsources,Kiwa,cu__energy_consumption_subsources
2027_07_dataContract__kiwa__csrd_esg_env__energy_consumption_subsources,dataContract__kiwa__csrd_esg_env__energy_consumption_subsources,2027,7,15/08/2027,monthly,kiwa,csrd_esg_env,energy_consumption_subsources,Kiwa,cu__energy_consumption_subsources
2027_08_dataContract__kiwa__csrd_esg_env__energy_consumption_subsources,dataContract__kiwa__csrd_esg_env__energy_consumption_subsources,2027,8,15/09/2027,monthly,kiwa,csrd_esg_env,energy_consumption_subsources,Kiwa,cu__energy_consumption_subsources
2027_09_dataContract__kiwa__csrd_esg_env__energy_consumption_subsources,dataContract__kiwa__csrd_esg_env__energy_consumption_subsources,2027,9,15/10/2027,monthly,kiwa,csrd_esg_env,energy_consumption_subsources,Kiwa,cu__energy_consumption_subsources
2027_10_dataContract__kiwa__csrd_esg_env__energy_consumption_subsources,dataContract__kiwa__csrd_esg_env__energy_consumption_subsources,2027,10,15/11/2027,monthly,kiwa,csrd_esg_env,energy_consumption_subsources,Kiwa,cu__energy_consumption_subsources
2027_11_dataContract__kiwa__csrd_esg_env__energy_consumption_subsources,dataContract__kiwa__csrd_esg_env__energy_consumption_subsources,2027,11,15/12/2027,monthly,kiwa,csrd_esg_env,energy_consumption_subsources,Kiwa,cu__energy_consumption_subsources
2027_12_dataContract__kiwa__csrd_esg_env__energy_consumption_subsources,dataContract__kiwa__csrd_esg_env__energy_consumption_subsources,2027,12,15/01/2027,monthly,kiwa,csrd_esg_env,energy_consumption_subsources,Kiwa,cu__energy_consumption_subsources
2027_01_dataContract__nutreco__csrd_esg_env__energy_consumption_subsources,dataContract__nutreco__csrd_esg_env__energy_consumption_subsources,2027,1,15/02/2027,monthly,nutreco,csrd_esg_env,energy_consumption_subsources,Nutreco,cu__energy_consumption_subsources
2027_02_dataContract__nutreco__csrd_esg_env__energy_consumption_subsources,dataContract__nutreco__csrd_esg_env__energy_consumption_subsources,2027,2,15/03/2027,monthly,nutreco,csrd_esg_env,energy_consumption_subsources,Nutreco,cu__energy_consumption_subsources
2027_03_dataContract__nutreco__csrd_esg_env__energy_consumption_subsources,dataContract__nutreco__csrd_esg_env__energy_consumption_subsources,2027,3,15/04/2027,monthly,nutreco,csrd_esg_env,energy_consumption_subsources,Nutreco,cu__energy_consumption_subsources
2027_04_dataContract__nutreco__csrd_esg_env__energy_consumption_subsources,dataContract__nutreco__csrd_esg_env__energy_consumption_subsources,2027,4,15/05/2027,monthly,nutreco,csrd_esg_env,energy_consumption_subsources,Nutreco,cu__energy_consumption_subsources
2027_05_dataContract__nutreco__csrd_esg_env__energy_consumption_subsources,dataContract__nutreco__csrd_esg_env__energy_consumption_subsources,2027,5,15/06/2027,monthly,nutreco,csrd_esg_env,energy_consumption_subsources,Nutreco,cu__energy_consumption_subsources
2027_06_dataContract__nutreco__csrd_esg_env__energy_consumption_subsources,dataContract__nutreco__csrd_esg_env__energy_consumption_subsources,2027,6,15/07/2027,monthly,nutreco,csrd_esg_env,energy_consumption_subsources,Nutreco,cu__energy_consumption_subsources
2027_07_dataContract__nutreco__csrd_esg_env__energy_consumption_subsources,dataContract__nutreco__csrd_esg_env__energy_consumption_subsources,2027,7,15/08/2027,monthly,nutreco,csrd_esg_env,energy_consumption_subsources,Nutreco,cu__energy_consumption_subsources
2027_08_dataContract__nutreco__csrd_esg_env__energy_consumption_subsources,dataContract__nutreco__csrd_esg_env__energy_consumption_subsources,2027,8,15/09/2027,monthly,nutreco,csrd_esg_env,energy_consumption_subsources,Nutreco,cu__energy_consumption_subsources
2027_09_dataContract__nutreco__csrd_esg_env__energy_consumption_subsources,dataContract__nutreco__csrd_esg_env__energy_consumption_subsources,2027,9,15/10/2027,monthly,nutreco,csrd_esg_env,energy_consumption_subsources,Nutreco,cu__energy_consumption_subsources
2027_10_dataContract__nutreco__csrd_esg_env__energy_consumption_subsources,dataContract__nutreco__csrd_esg_env__energy_consumption_subsources,2027,10,15/11/2027,monthly,nutreco,csrd_esg_env,energy_consumption_subsources,Nutreco,cu__energy_consumption_subsources
2027_11_dataContract__nutreco__csrd_esg_env__energy_consumption_subsources,dataContract__nutreco__csrd_esg_env__energy_consumption_subsources,2027,11,15/12/2027,monthly,nutreco,csrd_esg_env,energy_consumption_subsources,Nutreco,cu__energy_consumption_subsources
2027_12_dataContract__nutreco__csrd_esg_env__energy_consumption_subsources,dataContract__nutreco__csrd_esg_env__energy_consumption_subsources,2027,12,15/01/2027,monthly,nutreco,csrd_esg_env,energy_consumption_subsources,Nutreco,cu__energy_consumption_subsources
2027_01_dataContract__nutreco__csrd_esg_soc__age_diversity,dataContract__nutreco__csrd_esg_soc__age_diversity,2027,1,15/02/2027,monthly,nutreco,csrd_esg_soc,age_diversity,Nutreco,cu__age_diversity
2027_02_dataContract__nutreco__csrd_esg_soc__age_diversity,dataContract__nutreco__csrd_esg_soc__age_diversity,2027,2,15/03/2027,monthly,nutreco,csrd_esg_soc,age_diversity,Nutreco,cu__age_diversity
2027_03_dataContract__nutreco__csrd_esg_soc__age_diversity,dataContract__nutreco__csrd_esg_soc__age_diversity,2027,3,15/04/2027,monthly,nutreco,csrd_esg_soc,age_diversity,Nutreco,cu__age_diversity
2027_04_dataContract__nutreco__csrd_esg_soc__age_diversity,dataContract__nutreco__csrd_esg_soc__age_diversity,2027,4,15/05/2027,monthly,nutreco,csrd_esg_soc,age_diversity,Nutreco,cu__age_diversity
2027_05_dataContract__nutreco__csrd_esg_soc__age_diversity,dataContract__nutreco__csrd_esg_soc__age_diversity,2027,5,15/06/2027,monthly,nutreco,csrd_esg_soc,age_diversity,Nutreco,cu__age_diversity
2027_06_dataContract__nutreco__csrd_esg_soc__age_diversity,dataContract__nutreco__csrd_esg_soc__age_diversity,2027,6,15/07/2027,monthly,nutreco,csrd_esg_soc,age_diversity,Nutreco,cu__age_diversity
2027_07_dataContract__nutreco__csrd_esg_soc__age_diversity,dataContract__nutreco__csrd_esg_soc__age_diversity,2027,7,15/08/2027,monthly,nutreco,csrd_esg_soc,age_diversity,Nutreco,cu__age_diversity
2027_08_dataContract__nutreco__csrd_esg_soc__age_diversity,dataContract__nutreco__csrd_esg_soc__age_diversity,2027,8,15/09/2027,monthly,nutreco,csrd_esg_soc,age_diversity,Nutreco,cu__age_diversity
2027_09_dataContract__nutreco__csrd_esg_soc__age_diversity,dataContract__nutreco__csrd_esg_soc__age_diversity,2027,9,15/10/2027,monthly,nutreco,csrd_esg_soc,age_diversity,Nutreco,cu__age_diversity
2027_10_dataContract__nutreco__csrd_esg_soc__age_diversity,dataContract__nutreco__csrd_esg_soc__age_diversity,2027,10,15/11/2027,monthly,nutreco,csrd_esg_soc,age_diversity,Nutreco,cu__age_diversity
2027_11_dataContract__nutreco__csrd_esg_soc__age_diversity,dataContract__nutreco__csrd_esg_soc__age_diversity,2027,11,15/12/2027,monthly,nutreco,csrd_esg_soc,age_diversity,Nutreco,cu__age_diversity
2027_12_dataContract__nutreco__csrd_esg_soc__age_diversity,dataContract__nutreco__csrd_esg_soc__age_diversity,2027,12,15/01/2027,monthly,nutreco,csrd_esg_soc,age_diversity,Nutreco,cu__age_diversity
2027_01_dataContract__kiwa__csrd_esg_soc__age_diversity,dataContract__kiwa__csrd_esg_soc__age_diversity,2027,1,15/02/2027,monthly,kiwa,csrd_esg_soc,age_diversity,Kiwa,cu__age_diversity
